contract_type,job_type,location,salary,title,url
Contract,full-time,Warwick,"£38,000 - £42,000 per annum",Commercial Analyst,/jobs/commercial-analyst/52000561?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D39
Permanent,full-time,Birmingham,"£60,000 - £70,000 per annum",Senior Product Analyst,/jobs/senior-product-analyst/52239049?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D39
Permanent,full-time,Manchester,"£80,000 - £90,000 per annum",Lead Product Analyst,/jobs/lead-product-analyst/52237132?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D39
Permanent,full-time,Blackburn,"£30,000 - £40,000 per annum, inc benefits",Finance Analyst,/jobs/finance-analyst/52147142?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D39
Permanent,full-time,Blackburn,"£30,000 - £40,000 per annum, inc benefits",Finance Analyst,/jobs/finance-analyst/52109509?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D39
Permanent,full-time,Manchester,"£40,000 per annum",BI Analyst,/jobs/bi-analyst/52027426?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D39
Permanent,full-time,London,"£60,000 - £70,000 per annum",Senior IT Risk Analyst,/jobs/senior-it-risk-analyst/52232643?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D39
Permanent,full-time,Salisbury,"£28,000 per annum",QC Analyst,/jobs/qc-analyst/52119416?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D39
Permanent,full-time,Birmingham,"£27,000 - £34,000 per annum, negotiable",Pricing Analyst,/jobs/pricing-analyst/52152773?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D39
Permanent,full-time or part-time,Milton Keynes,"£70,000 - £75,000 per annum, OTE, inc benefits, pro-rata, negotiable",L3 SOC Analyst - SOC Lead,/jobs/l3-soc-analyst-soc-lead/52141789?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D39
Permanent,full-time,East London,"£36,000 per annum",Credit & Collections Analyst,/jobs/credit-collections-analyst/52160775?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D39
Permanent,full-time,Sheffield,"£40,000 - £60,000 per annum",Lead credit risk analyst,/jobs/lead-credit-risk-analyst/52222551?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D39
Permanent,full-time,Gibraltar,Competitive salary,Property Financial Analyst,/jobs/property-financial-analyst/52197623?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D39
Permanent,full-time,Edinburgh,"£28,000 - £34,000 per annum",Trainee ESG Analyst,/jobs/trainee-esg-analyst/51479937?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D39
Permanent,full-time,Canary Wharf,"£28,000 - £34,000 per annum",Trainee ESG Analyst,/jobs/trainee-esg-analyst/51479931?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D39
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,Loughborough,Competitive salary,Risk Data Analyst,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Contract,full-time,London,£600 - £700 per day,Business Analyst,/jobs/business-analyst/52120970?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Temporary,full-time,Coventry,"£30,000 - £35,000 per annum",Finance Analyst,/jobs/finance-analyst/52207711?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Contract,full-time,London,Salary negotiable,Senior Investment Ops Analyst,/jobs/senior-investment-ops-analyst/52119014?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,Crawley,"£40,000 - £50,000 per annum",Operations Analyst,/jobs/operations-analyst/51973385?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,Basildon,"£45,000 - £55,000 per annum",Finance Analyst - Basildon - Up to £55k - Great Career Progression,/jobs/finance-analyst-basildon-up-to-55k-great-career-progression/52006649?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,London,"£38,000 - £42,000 per annum",Treasury Analyst Controls,/jobs/treasury-analyst-controls/52060245?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,London,"£40,000 - £48,000 per annum",Senior Location Analyst,/jobs/senior-location-analyst/52102653?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,London,"£50,000 - £75,000 per annum",Senior Actuarial Analyst - Capital,/jobs/senior-actuarial-analyst-capital/52178232?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,Weybridge,"£50,000 - £55,000 per annum, inc benefits",Financial Planning Analyst,/jobs/financial-planning-analyst/52116818?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,Aldershot,"£37,500 - £42,500 per annum",Business Planning Analyst,/jobs/business-planning-analyst/52233659?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,Andover,"£40,000 - £45,000 per annum",Senior Supply Chain Analyst,/jobs/senior-supply-chain-analyst/52016436?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,London,"£70,000 - £75,000 per annum",Senior Digital Analyst,/jobs/senior-digital-analyst/52151475?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,London,"£70,000 - £75,000 per annum",Senior Digital Analyst,/jobs/senior-digital-analyst/52110805?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,London,"£70,000 - £75,000 per annum",Senior Digital Analyst,/jobs/senior-digital-analyst/52067871?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,London,"£51,000 - £54,000 per annum",HR Systems Analyst iTrent,/jobs/hr-systems-analyst-itrent/52179979?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,Hemel Hempstead,"£50,000 per annum",Commercial Strategy Analyst,/jobs/commercial-strategy-analyst/52191545?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,Chester,"£40,000 - £55,000 per annum",Lead Credit Risk Analyst,/jobs/lead-credit-risk-analyst/52133478?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,Leeds,"£40,000 - £55,000 per annum",Lead Credit Risk Analyst,/jobs/lead-credit-risk-analyst/52133465?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,Glasgow,"£40,000 - £50,000 per annum",Digital Analyst,/jobs/digital-analyst/52160736?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,Leeds,Competitive salary,Senior Finance Systems Analyst,/jobs/senior-finance-systems-analyst/52078259?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,Birmingham,"£60,000 - £70,000 per annum",Lead BI Analyst,/jobs/lead-bi-analyst/52133616?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,Ipswich,"£35,000 - £45,000 per annum",Compliance Analyst,/jobs/compliance-analyst/52009363?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,West London,"£50,000 - £55,000 per annum",FP&A Analyst,/jobs/fp-a-analyst/52210763?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,Biggleswade,"£36,000 - £46,000 per annum",Financial Analyst,/jobs/financial-analyst/52183664?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
Permanent,full-time,Plymouth,Salary negotiable,Financial Analyst,/jobs/financial-analyst/52197753?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D40
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Permanent,full-time,Loughborough,Competitive salary,Risk Data Analyst,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Permanent,full-time,London,"£75,000 per annum",Systems Business Analyst - Reinsurance,/jobs/systems-business-analyst-reinsurance/52172798?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Permanent,full-time,City of London,Salary negotiable,Graduate Investment Analyst,/jobs/graduate-investment-analyst/52230295?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Contract,full-time,Southampton,Salary negotiable,Portfolio Analyst,/jobs/portfolio-analyst/52156667?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Contract,full-time,London,£300 - £350 per day,Housing Senior Systems Analyst - Remote,/jobs/housing-senior-systems-analyst-remote/52004674?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Permanent,full-time,London,"£55,000 - £60,000 per annum, OTE",Commercial Finance Analyst - Global Restaurant and Hospitality Business (Multisite),/jobs/commercial-finance-analyst-global-restaurant-and-hospitality-business-multisite/52222595?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Permanent,full-time,Glasgow,"£40,000 - £50,000 per annum",Marketing & Digital Optimisation Analyst,/jobs/marketing-digital-optimisation-analyst/52156984?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Permanent,full-time,Birmingham,"£55,000 - £65,000 per annum",Lead Customer Analyst,/jobs/lead-customer-analyst/52036993?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Permanent,full-time,Birmingham,"£50,000 - £60,000 per annum",Senior Insight Analyst,/jobs/senior-insight-analyst/51993698?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Permanent,full-time,Stafford,"£30,000 - £45,000 per annum",Insight Analyst,/jobs/insight-analyst/52234144?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Permanent,full-time,Kidlington,"£60,000 - £65,000 per annum, negotiable",FP&A Analyst,/jobs/fp-a-analyst/52170124?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Permanent,full-time,Weybridge,"£50,000 - £55,000 per annum, inc benefits",Financial Planning Analyst,/jobs/financial-planning-analyst/52116825?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Permanent,full-time,Weybridge,"£50,000 - £55,000 per annum, inc benefits",Financial Planning Analyst,/jobs/financial-planning-analyst/52116816?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Permanent,full-time,Nottingham,"£40,000 - £52,000 per annum",HR Analyst,/jobs/hr-analyst/52071277?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Contract,full-time,Edinburgh,Salary negotiable,Business Intelligence Reporting Analyst,/jobs/business-intelligence-reporting-analyst/52107839?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Permanent,full-time,Manchester,"£45,000 - £50,000 per annum",Business Analyst,/jobs/business-analyst/52107646?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Permanent,full-time,Liverpool,"£38,000 - £42,000 per annum",Treasury Controls Analyst,/jobs/treasury-controls-analyst/52060190?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Contract,full-time,Manchester,£275 - £300 per day,People Analyst,/jobs/people-analyst/52159238?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Permanent,full-time,Newbury,"£42,000 - £45,000 per annum, inc benefits",Business Systems Analyst,/jobs/business-systems-analyst/52002272?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Contract,full-time,London,£145 - £216 per day,Tax Business Analyst,/jobs/tax-business-analyst/52220629?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Permanent,full-time,London,"£55,000 - £65,000 per annum",Web Analyst,/jobs/web-analyst/52094596?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Permanent,full-time,Newbury,"£47,000 - £53,000 per annum, inc benefits",Lead Business Systems Analyst,/jobs/lead-business-systems-analyst/52095768?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Permanent,full-time,Manchester,"£40,000 - £50,000 per annum",Commercial Analyst,/jobs/commercial-analyst/52227768?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Permanent,full-time,London,"£40,000 - £46,000 per annum",Digital Performance Analyst - FTC,/jobs/digital-performance-analyst-ftc/52186501?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Contract,full-time,London,"£65,000 per annum",Finance Analyst,/jobs/finance-analyst/52205620?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
Permanent,full-time,London,"£60,000 - £90,000 per annum",Lead IFRS9 Quantitative Analyst,/jobs/lead-ifrs9-quantitative-analyst/52159679?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D41
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Permanent,full-time,Loughborough,Competitive salary,Risk Data Analyst,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Permanent,full-time,Gloucester,"£45,000 - £52,000 per annum",Network Operations Analyst,/jobs/network-operations-analyst/52004262?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Permanent,full-time,Brighton,Salary negotiable,Senior Business Analyst,/jobs/senior-business-analyst/52207721?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Permanent,full-time,London,Salary negotiable,Senior Business Analyst,/jobs/senior-business-analyst/52207713?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Permanent,full-time,Northampton,"£28,000 - £30,000 per annum",Inventory Analyst/Assistant Buyer,/jobs/inventory-analyst-assistant-buyer/52199577?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Permanent,full-time,Stafford,"£30,000 - £45,000 per annum",Insight Analyst,/jobs/insight-analyst/52234144?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Permanent,full-time,London,"£40,000 - £46,000 per annum",Digital Performance Analyst - FTC,/jobs/digital-performance-analyst-ftc/52186501?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Contract,full-time,London,£300 - £350 per day,Housing Senior Systems Analyst - Remote,/jobs/housing-senior-systems-analyst-remote/52004674?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Permanent,full-time,Manchester,"£45,000 - £50,000 per annum",Business Analyst,/jobs/business-analyst/52107646?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Permanent,full-time,London,"£50,000 - £80,000 per annum",Senior Actuarial Analyst HX Pricing,/jobs/senior-actuarial-analyst-hx-pricing/52168624?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Permanent,full-time,Kidlington,"£60,000 - £65,000 per annum, negotiable",FP&A Analyst,/jobs/fp-a-analyst/52170124?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Permanent,full-time,London,"£60,000 - £90,000 per annum",Lead IFRS9 Quantitative Analyst,/jobs/lead-ifrs9-quantitative-analyst/52159679?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Contract,full-time,Manchester,£275 - £300 per day,People Analyst,/jobs/people-analyst/52159238?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Permanent,full-time,Birmingham,"£50,000 - £60,000 per annum, negotiable",Business Analyst Operations,/jobs/business-analyst-operations/52221524?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Permanent,full-time,Newcastle Upon Tyne,"£35,965.80 per annum",Process Quality Analyst,/jobs/process-quality-analyst/52059533?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Contract,full-time,London,Competitive salary,Senior Privacy Analyst,/jobs/senior-privacy-analyst/52146524?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Permanent,full-time,Wythall,Competitive salary,Governance Risk & Compliance Analyst,/jobs/governance-risk-compliance-analyst/52075094?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Permanent,full-time,London,"£70,000 - £90,000 per annum",Lead Energy Analyst,/jobs/lead-energy-analyst/52164469?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Contract,full-time,London,£600 - £700 per day,Business Analyst,/jobs/business-analyst/52120970?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Permanent,full-time,Birmingham,Salary negotiable,Business Analyst,/jobs/business-analyst/52222031?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Permanent,full-time,Manchester,"£40,000 - £50,000 per annum",Commercial Analyst,/jobs/commercial-analyst/52227768?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Permanent,full-time,Crawley,"£40,000 - £50,000 per annum",Operations Analyst,/jobs/operations-analyst/51973385?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Permanent,full-time,Newbury,"£42,000 - £45,000 per annum, inc benefits",Business Systems Analyst,/jobs/business-systems-analyst/52002272?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Contract,full-time,London,"£65,000 per annum",Finance Analyst,/jobs/finance-analyst/52205620?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Contract,full-time,London,Salary negotiable,Senior Investment Ops Analyst,/jobs/senior-investment-ops-analyst/52119014?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
Permanent,full-time,London,"£40,000 - £48,000 per annum",Senior Location Analyst,/jobs/senior-location-analyst/52102653?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D42
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D43
Temporary,full-time,Manchester,£18.10 per hour,IT Data Analyst,/jobs/it-data-analyst/52212140?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D43
Permanent,full-time,Stoke-on-Trent,"£40,000 - £48,000 per annum",Finance Analyst,/jobs/finance-analyst/52008687?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D43
